X_Value;Acelera??o (Collected);
16952144,00;-0.000898;
16952632,00;-0.000685;
16953120,00;-0.001728;
16953608,00;-0.001423;
16954096,00;-0.001905;
16954584,00;-0.002009;
16955072,00;-0.001722;
16955560,00;-0.002509;
16956048,00;-0.002344;
16956536,00;-0.002143;
16957024,00;-0.001808;
16957512,00;-0.001930;
16958000,00;-0.001917;
16958488,00;-0.002399;
16958976,00;-0.001118;
16959464,00;-0.001387;
16959952,00;-0.002265;
16960440,00;-0.002460;
16960928,00;-0.002857;
16961416,00;-0.002503;
16961904,00;-0.002332;
16962392,00;-0.003522;
16962880,00;-0.002808;
16963368,00;-0.002582;
16963856,00;-0.003620;
16964344,00;-0.003418;
16964832,00;-0.003650;
16965320,00;-0.003278;
16965808,00;-0.003363;
16966296,00;-0.003254;
16966784,00;-0.003681;
16967272,00;-0.003668;
16967760,00;-0.003717;
16968248,00;-0.003180;
16968736,00;-0.003522;
16969224,00;-0.003632;
16969712,00;-0.004327;
16970200,00;-0.004163;
16970688,00;-0.004803;
16971176,00;-0.004724;
16971664,00;-0.004376;
16972152,00;-0.004211;
16972640,00;-0.004016;
16973128,00;-0.003912;
16973616,00;-0.003858;
16974104,00;-0.003827;
16974592,00;-0.003925;
16975080,00;-0.003809;
16975568,00;-0.003992;
16976056,00;-0.003412;
16976544,00;-0.004102;
16977032,00;-0.004565;
16977520,00;-0.004291;
16978008,00;-0.004590;
16978496,00;-0.004083;
16978984,00;-0.005078;
16979472,00;-0.004419;
16979960,00;-0.004547;
16980448,00;-0.004675;
16980936,00;-0.004919;
16981424,00;-0.005053;
16981912,00;-0.005182;
16982400,00;-0.004657;
16982888,00;-0.004675;
16983376,00;-0.004590;
16983864,00;-0.005383;
16984352,00;-0.005212;
16984840,00;-0.005127;
16985328,00;-0.004980;
16985816,00;-0.004401;
16986304,00;-0.004394;
16986792,00;-0.004309;
16987280,00;-0.004571;
16987768,00;-0.005560;
16988256,00;-0.005621;
16988744,00;-0.005590;
16989232,00;-0.005084;
16989720,00;-0.004889;
16990208,00;-0.005090;
16990696,00;-0.004956;
16991184,00;-0.005291;
16991672,00;-0.005163;
16992160,00;-0.004492;
16992648,00;-0.004315;
16993136,00;-0.004004;
16993624,00;-0.003766;
16994112,00;-0.004486;
16994600,00;-0.004767;
16995088,00;-0.005224;
16995576,00;-0.005108;
16996064,00;-0.005047;
16996552,00;-0.004681;
16997040,00;-0.004352;
16997528,00;-0.004925;
16998016,00;-0.004114;
16998504,00;-0.004822;
16998992,00;-0.004437;
16999480,00;-0.004541;
16999968,00;-0.003656;
17000456,00;-0.003400;
17000944,00;-0.003882;
17001432,00;-0.003589;
17001920,00;-0.004449;
17002408,00;-0.003858;
17002896,00;-0.004754;
17003384,00;-0.004834;
17003872,00;-0.004108;
17004360,00;-0.004535;
17004848,00;-0.004114;
17005336,00;-0.003894;
17005824,00;-0.004010;
17006312,00;-0.004144;
17006800,00;-0.003827;
17007288,00;-0.003656;
17007776,00;-0.003327;
17008264,00;-0.003351;
17008752,00;-0.003339;
17009240,00;-0.003101;
17009728,00;-0.003595;
17010216,00;-0.004224;
17010704,00;-0.002747;
17011192,00;-0.003467;
17011680,00;-0.003479;
17012168,00;-0.002131;
17012656,00;-0.003308;
17013144,00;-0.003083;
17013632,00;-0.002692;
17014120,00;-0.002759;
17014608,00;-0.002552;
17015096,00;-0.002491;
17015584,00;-0.002119;
17016072,00;-0.002491;
17016560,00;-0.003070;
17017048,00;-0.002900;
17017536,00;-0.002137;
17018024,00;-0.001319;
17018512,00;-0.001265;
17019000,00;-0.000630;
17019488,00;-0.001057;
17019976,00;-0.001417;
17020464,00;-0.001319;
17020952,00;-0.001020;
17021440,00;-0.001344;
17021928,00;-0.001393;
17022416,00;-0.001771;
17022904,00;-0.001405;
17023392,00;-0.001527;
17023880,00;-0.001777;
17024368,00;-0.000990;
17024856,00;-0.000557;
17025344,00;0.000334;
17025832,00;0.000358;
17026320,00;0.000657;
17026808,00;53,36;
17027296,00;0.000108;
17027784,00;-0.000355;
17028272,00;0.000389;
17028760,00;-99,18;
17029248,00;-86,97;
17029736,00;0.001341;
17030224,00;0.000712;
17030712,00;0.000731;
17031200,00;0.000901;
17031688,00;0.001322;
17032176,00;0.002427;
17032664,00;0.001817;
17033152,00;0.001890;
17033640,00;0.002305;
17034128,00;0.002201;
17034616,00;0.002158;
17035104,00;0.001566;
17035592,00;0.001756;
17036080,00;0.002158;
17036568,00;0.003055;
17037056,00;0.003080;
17037544,00;0.002732;
17038032,00;0.003147;
17038520,00;0.002646;
17039008,00;0.003019;
17039496,00;0.002964;
17039984,00;0.003604;
17040472,00;0.003293;
17040960,00;0.003452;
17041448,00;0.003061;
17041936,00;0.003244;
17042424,00;0.003678;
17042912,00;0.003360;
17043400,00;0.003641;
17043888,00;0.004947;
17044376,00;0.004300;
17044864,00;0.003757;
17045352,00;0.003885;
17045840,00;0.003824;
17046328,00;0.004538;
17046816,00;0.004593;
17047304,00;0.004947;
17047792,00;0.004934;
17048280,00;0.004397;
17048768,00;0.004709;
17049256,00;0.004660;
17049744,00;0.005721;
17050232,00;0.005618;
17050720,00;0.005807;
17051208,00;0.006807;
17051696,00;0.006551;
17052184,00;0.006063;
17052672,00;0.006673;
17053160,00;0.006472;
17053648,00;0.007082;
17054136,00;0.007277;
17054624,00;0.006710;
17055112,00;0.006942;
17055600,00;0.007247;
17056088,00;0.007088;
17056576,00;0.007900;
17057064,00;0.007521;
17057552,00;0.008375;
17058040,00;0.008620;
17058528,00;0.008894;
17059016,00;0.008467;
17059504,00;0.009193;
17059992,00;0.009181;
17060480,00;0.008668;
17060968,00;0.008809;
17061456,00;0.008534;
17061944,00;0.008906;
17062432,00;0.008937;
17062920,00;0.009248;
17063408,00;0.009846;
17063896,00;0.010163;
17064384,00;0.010316;
17064872,00;0.010206;
17065360,00;0.010303;
17065848,00;0.011048;
17066336,00;0.009846;
17066824,00;0.009992;
17067312,00;0.010151;
17067800,00;0.009998;
17068288,00;0.009785;
17068776,00;0.010236;
17069264,00;0.009998;
17069752,00;0.010560;
17070240,00;0.010200;
17070728,00;0.010767;
17071216,00;0.010883;
17071704,00;0.010670;
17072192,00;0.011115;
17072680,00;0.010761;
17073168,00;0.011536;
17073656,00;0.010444;
17074144,00;0.011036;
17074632,00;0.011091;
17075120,00;0.011274;
17075608,00;0.011658;
17076096,00;0.011335;
17076584,00;0.011475;
17077072,00;0.011774;
17077560,00;0.011188;
17078048,00;0.012024;
17078536,00;0.012085;
17079024,00;0.012225;
17079512,00;0.011939;
17080000,00;0.011969;
17080488,00;0.012427;
17080976,00;0.012244;
17081464,00;0.012256;
17081952,00;0.012842;
17082440,00;0.012622;
17082928,00;0.012616;
17083416,00;0.012951;
17083904,00;0.012878;
17084392,00;0.013250;
17084880,00;0.013360;
17085368,00;0.013934;
17085856,00;0.013574;
17086344,00;0.013824;
17086832,00;0.013586;
17087320,00;0.012903;
17087808,00;0.012909;
17088296,00;0.012671;
17088784,00;0.012585;
17089272,00;0.012530;
17089760,00;0.013037;
17090248,00;0.012799;
17090736,00;0.013098;
17091224,00;0.013598;
17091712,00;0.013702;
17092200,00;0.013964;
17092688,00;0.013287;
17093176,00;0.013842;
17093664,00;0.013452;
17094152,00;0.013366;
17094640,00;0.012415;
17095128,00;0.012762;
17095616,00;0.013275;
17096104,00;0.013055;
17096592,00;0.013861;
17097080,00;0.013873;
17097568,00;0.014391;
17098056,00;0.014440;
17098544,00;0.014532;
17099032,00;0.014800;
17099520,00;0.014343;
17100008,00;0.014367;
17100496,00;0.014721;
17100984,00;0.013397;
17101472,00;0.013592;
17101960,00;0.013592;
17102448,00;0.013446;
17102936,00;0.013421;
17103424,00;0.013574;
17103912,00;0.014263;
17104400,00;0.013970;
17104888,00;0.014361;
17105376,00;0.013580;
17105864,00;0.014153;
17106352,00;0.014355;
17106840,00;0.013586;
17107328,00;0.014373;
17107816,00;0.013696;
17108304,00;0.013183;
17108792,00;0.014056;
17109280,00;0.013452;
17109768,00;0.014019;
17110256,00;0.013336;
17110744,00;0.013848;
17111232,00;0.013257;
17111720,00;0.013061;
17112208,00;0.014221;
17112696,00;0.013348;
17113184,00;0.013507;
17113672,00;0.013080;
17114160,00;0.013379;
17114648,00;0.013281;
17115136,00;0.012866;
17115624,00;0.013012;
17116112,00;0.013025;
17116600,00;0.013183;
17117088,00;0.012994;
17117576,00;0.013000;
17118064,00;0.013793;
17118552,00;0.013440;
17119040,00;0.013641;
17119528,00;0.013470;
17120016,00;0.013226;
17120504,00;0.013202;
17120992,00;0.012964;
17121480,00;0.012408;
17121968,00;0.012170;
17122456,00;0.012146;
17122944,00;0.012860;
17123432,00;0.012872;
17123920,00;0.013281;
17124408,00;0.013281;
17124896,00;0.013031;
17125384,00;0.013653;
17125872,00;0.013537;
17126360,00;0.012573;
17126848,00;0.013537;
17127336,00;0.012652;
17127824,00;0.012506;
17128312,00;0.012311;
17128800,00;0.012061;
17129288,00;0.012207;
17129776,00;0.012006;
17130264,00;0.012604;
17130752,00;0.012433;
17131240,00;0.012482;
17131728,00;0.012549;
17132216,00;0.012286;
17132704,00;0.012030;
17133192,00;0.012012;
17133680,00;0.011188;
17134168,00;0.011847;
17134656,00;0.011658;
17135144,00;0.012042;
17135632,00;0.011603;
17136120,00;0.011109;
17136608,00;0.012128;
17137096,00;0.011286;
17137584,00;0.012061;
17138072,00;0.011597;
17138560,00;0.011036;
17139048,00;0.010944;
17139536,00;0.010810;
17140024,00;0.011188;
17140512,00;0.010419;
17141000,00;0.010993;
17141488,00;0.010785;
17141976,00;0.011023;
17142464,00;0.010438;
17142952,00;0.011261;
17143440,00;0.011292;
17143928,00;0.011121;
17144416,00;0.010883;
17144904,00;0.010810;
17145392,00;0.010602;
17145880,00;0.010670;
17146368,00;0.009626;
17146856,00;0.009565;
17147344,00;0.009925;
17147832,00;0.009242;
17148320,00;0.009901;
17148808,00;0.009785;
17149296,00;0.009852;
17149784,00;0.009693;
17150272,00;0.009577;
17150760,00;0.009248;
17151248,00;0.009321;
17151736,00;0.009596;
17152224,00;0.010072;
17152712,00;0.009108;
17153200,00;0.008571;
17153688,00;0.008717;
17154176,00;0.008400;
17154664,00;0.008241;
17155152,00;0.008113;
17155640,00;0.007997;
17156128,00;0.007973;
17156616,00;0.008388;
17157104,00;0.008125;
17157592,00;0.008382;
17158080,00;0.008211;
17158568,00;0.008674;
17159056,00;0.008284;
17159544,00;0.008308;
17160032,00;0.007820;
17160520,00;0.007784;
17161008,00;0.007448;
17161496,00;0.007448;
17161984,00;0.007119;
17162472,00;0.007576;
17162960,00;0.006679;
17163448,00;0.007326;
17163936,00;0.007387;
17164424,00;0.007448;
17164912,00;0.007790;
17165400,00;0.007143;
17165888,00;0.007228;
17166376,00;0.007503;
17166864,00;0.007106;
17167352,00;0.007228;
17167840,00;0.007460;
17168328,00;0.006789;
17168816,00;0.006484;
17169304,00;0.006515;
17169792,00;0.006508;
17170280,00;0.006313;
17170768,00;0.005807;
17171256,00;0.005569;
17171744,00;0.005978;
17172232,00;0.005752;
17172720,00;0.005660;
17173208,00;0.005130;
17173696,00;0.005673;
17174184,00;0.005892;
17174672,00;0.004977;
17175160,00;0.005038;
17175648,00;0.004690;
17176136,00;0.005758;
17176624,00;0.004916;
17177112,00;0.004635;
17177600,00;0.004519;
17178088,00;0.004349;
17178576,00;0.004153;
17179064,00;0.004245;
17179552,00;0.003842;
17180040,00;0.003427;
17180528,00;0.003830;
17181016,00;0.003592;
17181504,00;0.003165;
17181992,00;0.003092;
17182480,00;0.003098;
17182968,00;0.003501;
17183456,00;0.003134;
17183944,00;0.003507;
17184432,00;0.002811;
17184920,00;0.003165;
17185408,00;0.003629;
17185896,00;0.003214;
17186384,00;0.003287;
17186872,00;0.003263;
17187360,00;0.002640;
17187848,00;0.002848;
17188336,00;0.002463;
17188824,00;0.001554;
17189312,00;0.001829;
17189800,00;0.001804;
17190288,00;0.002274;
17190776,00;0.001676;
17191264,00;0.001701;
17191752,00;0.001548;
17192240,00;0.002256;
17192728,00;0.001670;
17193216,00;0.001933;
17193704,00;0.002134;
17194192,00;0.002347;
17194680,00;0.001981;
17195168,00;0.000773;
17195656,00;0.000487;
17196144,00;0.000962;
17196632,00;0.000596;
17197120,00;0.000157;
17197608,00;0.000499;
17198096,00;0.000358;
17198584,00;0.000584;
17199072,00;0.000450;
17199560,00;0.000371;
17200048,00;0.000572;
17200536,00;0.001017;
17201024,00;-25,96;
17201512,00;-0.000258;
17202000,00;-0.000575;
17202488,00;-0.000325;
17202976,00;-0.000697;
17203464,00;-0.000795;
17203952,00;-0.000423;
17204440,00;-0.000691;
17204928,00;-0.000551;
17205416,00;-0.000831;
17205904,00;-0.001075;
17206392,00;-0.000917;
17206880,00;-0.001002;
17207368,00;-0.000868;
17207856,00;-0.001423;
17208344,00;-0.000764;
17208832,00;-0.001710;
17209320,00;-0.001960;
17209808,00;-0.001850;
17210296,00;-0.001673;
17210784,00;-0.002399;
17211272,00;-0.001783;
17211760,00;-0.001576;
17212248,00;-0.002698;
17212736,00;-0.002131;
17213224,00;-0.002131;
17213712,00;-0.002253;
17214200,00;-0.002527;
17214688,00;-0.002351;
17215176,00;-0.002460;
17215664,00;-0.003235;
17216152,00;-0.003430;
17216640,00;-0.003577;
17217128,00;-0.003186;
17217616,00;-0.003003;
17218104,00;-0.002546;
17218592,00;-0.002485;
17219080,00;-0.002991;
17219568,00;-0.002662;
17220056,00;-0.003022;
17220544,00;-0.003449;
17221032,00;-0.003571;
17221520,00;-0.003760;
17222008,00;-0.003973;
17222496,00;-0.004333;
17222984,00;-0.004248;
17223472,00;-0.004236;
17223960,00;-0.004077;
17224448,00;-0.003906;
17224936,00;-0.004236;
17225424,00;-0.003668;
17225912,00;-0.003504;
17226400,00;-0.003339;
17226888,00;-0.003382;
17227376,00;-0.003205;
17227864,00;-0.003589;
17228352,00;-0.004370;
17228840,00;-0.004077;
17229328,00;-0.004559;
17229816,00;-0.004236;
17230304,00;-0.004718;
17230792,00;-0.004639;
17231280,00;-0.004626;
17231768,00;-0.004394;
17232256,00;-0.004199;
17232744,00;-0.004651;
17233232,00;-0.004468;
17233720,00;-0.004651;
17234208,00;-0.005005;
17234696,00;-0.005389;
17235184,00;-0.004895;
17235672,00;-0.005194;
17236160,00;-0.004510;
17236648,00;-0.004785;
17237136,00;-0.004937;
17237624,00;-0.005121;
17238112,00;-0.005212;
17238600,00;-0.005157;
17239088,00;-0.005096;
17239576,00;-0.004840;
17240064,00;-0.004968;
17240552,00;-0.004840;
17241040,00;-0.005145;
17241528,00;-0.005316;
17242016,00;-0.005487;
17242504,00;-0.005316;
17242992,00;-0.006164;
17243480,00;-0.005182;
17243968,00;-0.005236;
17244456,00;-0.005352;
17244944,00;-0.005218;
17245432,00;-0.004913;
17245920,00;-0.004669;
17246408,00;-0.004346;
17246896,00;-0.004559;
17247384,00;-0.004736;
17247872,00;-0.005011;
17248360,00;-0.005005;
17248848,00;-0.005371;
17249336,00;-0.004700;
17249824,00;-0.004620;
17250312,00;-0.004315;
17250800,00;-0.004907;
17251288,00;-0.004876;
17251776,00;-0.004394;
17252264,00;-0.003882;
17252752,00;-0.003650;
17253240,00;-0.003607;
17253728,00;-0.003522;
17254216,00;-0.003736;
17254704,00;-0.004150;
17255192,00;-0.004870;
17255680,00;-0.004700;
17256168,00;-0.005041;
17256656,00;-0.004272;
17257144,00;-0.004565;
17257632,00;-0.004651;
17258120,00;-0.004089;
17258608,00;-0.004150;
17259096,00;-0.003626;
17259584,00;-0.003095;
17260072,00;-0.002991;
17260560,00;-0.003693;
17261048,00;-0.003821;
17261536,00;-0.004559;
17262024,00;-0.004047;
17262512,00;-0.004144;
17263000,00;-0.003315;
17263488,00;-0.003211;
17263976,00;-0.003455;
17264464,00;-0.003528;
17264952,00;-0.002729;
17265440,00;-0.003986;
17265928,00;-0.003540;
17266416,00;-0.002405;
17266904,00;-0.002418;
17267392,00;-0.002546;
17267880,00;-0.002833;
17268368,00;-0.003144;
17268856,00;-0.003113;
17269344,00;-0.002814;
17269832,00;-0.002881;
17270320,00;-0.002009;
17270808,00;-0.001960;
17271296,00;-0.001704;
17271784,00;-0.002180;
17272272,00;-0.002039;
17272760,00;-0.001167;
17273248,00;-0.001240;
17273736,00;-0.000160;
17274224,00;-0.000362;
17274712,00;-0.000630;
17275200,00;-0.000929;
17275688,00;-0.001191;
17276176,00;-0.001704;
17276664,00;-0.001002;
17277152,00;-0.000575;
17277640,00;-0.000465;
17278128,00;-0.000697;
17278616,00;-0.000776;
17279104,00;-0.000551;
17279592,00;-0.000197;
17280080,00;-0.000178;
17280568,00;0.000432;
17281056,00;0.000792;
17281544,00;0.000871;
17282032,00;0.000645;
17282520,00;-0.000636;
17283008,00;0.000322;
17283496,00;0.000523;
17283984,00;0.000279;
17284472,00;0.000718;
17284960,00;0.001341;
17285448,00;0.001872;
17285936,00;0.001890;
17286424,00;0.001054;
17286912,00;0.001908;
17287400,00;0.001756;
17287888,00;0.002048;
17288376,00;0.001884;
17288864,00;0.001274;
17289352,00;0.001725;
17289840,00;0.001054;
17290328,00;0.001646;
17290816,00;0.002055;
17291304,00;0.002262;
17291792,00;0.003458;
17292280,00;0.003983;
17292768,00;0.003714;
17293256,00;0.003653;
17293744,00;0.003244;
17294232,00;0.003848;
17294720,00;0.003708;
17295208,00;0.003208;
17295696,00;0.003513;
17296184,00;0.004141;
17296672,00;0.004092;
17297160,00;0.003757;
17297648,00;0.004160;
17298136,00;0.004385;
17298624,00;0.005075;
17299112,00;0.005172;
17299600,00;0.005398;
17300088,00;0.006374;
17300576,00;0.005435;
17301064,00;0.005715;
17301552,00;0.005136;
17302040,00;0.005270;
17302528,00;0.005782;
17303016,00;0.005203;
17303504,00;0.005532;
17303992,00;0.005252;
17304480,00;0.005880;
17304968,00;0.005728;
17305456,00;0.005874;
17305944,00;0.006435;
17306432,00;0.006301;
17306920,00;0.006698;
17307408,00;0.006618;
17307896,00;0.006417;
17308384,00;0.006063;
17308872,00;0.006325;
17309360,00;0.006570;
17309848,00;0.006594;
17310336,00;0.007009;
17310824,00;0.006478;
17311312,00;0.007430;
17311800,00;0.006594;
17312288,00;0.007088;
17312776,00;0.007662;
17313264,00;0.007216;
17313752,00;0.007729;
17314240,00;0.007912;
17314728,00;0.007906;
17315216,00;0.007466;
17315704,00;0.007552;
17316192,00;0.007961;
17316680,00;0.008662;
17317168,00;0.008833;
17317656,00;0.007790;
17318144,00;0.008662;
17318632,00;0.009083;
17319120,00;0.009297;
17319608,00;0.010035;
17320096,00;0.010078;
17320584,00;0.009937;
17321072,00;0.009437;
17321560,00;0.009108;
17322048,00;0.008986;
17322536,00;0.008882;
17323024,00;0.009620;
17323512,00;0.009468;
17324000,00;0.010163;
17324488,00;0.010157;
17324976,00;0.010682;
17325464,00;0.010487;
17325952,00;0.010834;
17326440,00;0.010914;
17326928,00;0.011042;
17327416,00;0.011030;
17327904,00;0.010066;
17328392,00;0.010236;
17328880,00;0.009931;
17329368,00;0.010175;
17329856,00;0.010914;
17330344,00;0.011396;
17330832,00;0.011152;
17331320,00;0.011292;
17331808,00;0.011347;
17332296,00;0.011335;
17332784,00;0.010804;
17333272,00;0.011206;
17333760,00;0.011133;
17334248,00;0.011030;
17334736,00;0.011554;
17335224,00;0.011237;
17335712,00;0.011292;
17336200,00;0.010981;
17336688,00;0.010932;
17337176,00;0.011902;
17337664,00;0.011560;
17338152,00;0.011554;
17338640,00;0.011597;
17339128,00;0.011597;
17339616,00;0.011713;
17340104,00;0.011274;
17340592,00;0.012097;
17341080,00;0.012170;
17341568,00;0.011957;
17342056,00;0.011975;
17342544,00;0.011731;
17343032,00;0.012915;
17343520,00;0.012012;
17344008,00;0.012030;
17344496,00;0.011390;
17344984,00;0.011823;
17345472,00;0.012518;
17345960,00;0.011914;
17346448,00;0.012146;
17346936,00;0.012433;
17347424,00;0.012024;
17347912,00;0.011926;
17348400,00;0.012598;
17348888,00;0.012183;
17349376,00;0.012512;
17349864,00;0.012109;
17350352,00;0.012829;
17350840,00;0.012591;
17351328,00;0.012518;
17351816,00;0.012360;
17352304,00;0.013006;
17352792,00;0.012836;
17353280,00;0.012848;
17353768,00;0.012799;
17354256,00;0.012439;
17354744,00;0.011969;
17355232,00;0.012421;
17355720,00;0.011969;
17356208,00;0.012408;
17356696,00;0.012042;
17357184,00;0.012347;
17357672,00;0.012347;
17358160,00;0.012561;
17358648,00;0.013153;
17359136,00;0.013092;
17359624,00;0.013208;
17360112,00;0.012945;
17360600,00;0.012549;
17361088,00;0.013226;
17361576,00;0.012427;
17362064,00;0.012354;
17362552,00;0.012701;
17363040,00;0.012207;
17363528,00;0.012604;
17364016,00;0.012116;
17364504,00;0.012878;
17364992,00;0.012823;
17365480,00;0.013031;
17365968,00;0.013195;
17366456,00;0.013562;
17366944,00;0.012909;
17367432,00;0.013610;
17367920,00;0.012915;
17368408,00;0.013202;
17368896,00;0.013488;
17369384,00;0.012958;
17369872,00;0.013043;
17370360,00;0.012976;
17370848,00;0.012549;
17371336,00;0.012579;
17371824,00;0.012775;
17372312,00;0.012921;
17372800,00;0.012750;
17373288,00;0.013336;
17373776,00;0.012634;
17374264,00;0.013269;
17374752,00;0.013360;
17375240,00;0.013244;
17375728,00;0.013403;
17376216,00;0.013629;
17376704,00;0.012469;
17377192,00;0.013708;
17377680,00;0.012921;
17378168,00;0.012567;
17378656,00;0.012286;
17379144,00;0.012787;
17379632,00;0.012433;
17380120,00;0.012408;
17380608,00;0.012634;
17381096,00;0.012109;
17381584,00;0.012652;
17382072,00;0.012463;
17382560,00;0.012189;
17383048,00;0.011823;
17383536,00;0.012842;
17384024,00;0.012512;
17384512,00;0.012750;
17385000,00;0.012787;
17385488,00;0.012537;
17385976,00;0.012463;
17386464,00;0.012677;
17386952,00;0.012140;
17387440,00;0.012524;
17387928,00;0.012335;
17388416,00;0.011359;
17388904,00;0.011768;
17389392,00;0.011475;
17389880,00;0.011701;
17390368,00;0.011939;
17390856,00;0.012286;
17391344,00;0.012622;
17391832,00;0.012170;
17392320,00;0.012707;
17392808,00;0.011640;
17393296,00;0.012390;
17393784,00;0.011719;
17394272,00;0.012305;
17394760,00;0.012439;
17395248,00;0.011121;
17395736,00;0.011579;
17396224,00;0.011554;
17396712,00;0.011322;
17397200,00;0.011579;
17397688,00;0.011847;
17398176,00;0.012055;
17398664,00;0.011390;
17399152,00;0.011194;
17399640,00;0.010914;
17400128,00;0.011066;
17400616,00;0.010602;
17401104,00;0.010773;
17401592,00;0.011066;
17402080,00;0.011310;
17402568,00;0.011304;
17403056,00;0.011542;
17403544,00;0.010871;
17404032,00;0.010993;
17404520,00;0.010621;
17405008,00;0.010865;
17405496,00;0.010169;
17405984,00;0.010432;
17406472,00;0.009974;
17406960,00;0.009382;
17407448,00;0.009937;
17407936,00;0.009962;
17408424,00;0.011072;
17408912,00;0.010358;
17409400,00;0.010847;
17409888,00;0.010188;
17410376,00;0.010450;
17410864,00;0.009992;
17411352,00;0.009541;
17411840,00;0.009413;
17412328,00;0.009291;
17412816,00;0.009089;
17413304,00;0.009114;
17413792,00;0.008613;
17414280,00;0.008613;
17414768,00;0.008803;
17415256,00;0.008687;
17415744,00;0.009321;
17416232,00;0.008382;
17416720,00;0.009138;
17417208,00;0.009236;
17417696,00;0.008083;
17418184,00;0.008668;
17418672,00;0.008382;
17419160,00;0.008308;
17419648,00;0.007729;
17420136,00;0.007936;
17420624,00;0.008321;
17421112,00;0.007784;
17421600,00;0.007820;
17422088,00;0.007771;
17422576,00;0.007363;
17423064,00;0.007405;
17423552,00;0.006783;
17424040,00;0.006203;
17424528,00;0.006728;
17425016,00;0.006429;
17425504,00;0.006759;
17425992,00;0.006313;
17426480,00;0.006673;
17426968,00;0.006124;
17427456,00;0.006521;
17427944,00;0.005972;
17428432,00;0.005776;
17428920,00;0.005923;
17429408,00;0.005911;
17429896,00;0.005911;
17430384,00;0.006612;
17430872,00;0.005965;
17431360,00;0.005325;
17431848,00;0.004721;
17432336,00;0.004947;
17432824,00;0.004489;
17433312,00;0.004611;
17433800,00;0.004617;
17434288,00;0.004904;
17434776,00;0.005148;
17435264,00;0.004458;
17435752,00;0.005124;
17436240,00;0.004727;
17436728,00;0.004745;
17437216,00;0.004776;
17437704,00;0.004648;
17438192,00;0.004782;
17438680,00;0.003812;
17439168,00;0.003427;
17439656,00;0.003006;
17440144,00;0.003964;
17440632,00;0.003690;
17441120,00;0.003098;
17441608,00;0.003342;
17442096,00;0.003147;
17442584,00;0.002976;
17443072,00;0.003006;
17443560,00;0.003000;
17444048,00;0.002439;
17444536,00;0.002854;
17445024,00;0.001804;
17445512,00;0.001615;
17446000,00;0.002000;
17446488,00;0.001719;
17446976,00;0.001463;
17447464,00;0.001841;
17447952,00;0.001170;
17448440,00;0.001469;
17448928,00;0.001237;
17449416,00;0.000743;
17449904,00;0.000737;
17450392,00;0.000261;
17450880,00;0.000139;
17451368,00;4,55;
17451856,00;77,76;
17452344,00;0.000389;
17452832,00;0.000853;
17453320,00;0.000975;
17453808,00;0.000578;
17454296,00;0.000755;
17454784,00;0.000194;
17455272,00;-0.000477;
17455760,00;-0.000484;
17456248,00;-0.000813;
17456736,00;-0.001063;
17457224,00;-0.001130;
17457712,00;-0.001679;
17458200,00;-0.001405;
17458688,00;-0.001362;
17459176,00;-0.000868;
17459664,00;-0.000410;
17460152,00;-0.000862;
17460640,00;-0.000630;
17461128,00;-0.001197;
17461616,00;-0.001600;
17462104,00;-0.001490;
17462592,00;-0.001850;
17463080,00;-0.001399;
17463568,00;-0.001966;
17464056,00;-0.002283;
17464544,00;-0.001875;
17465032,00;-0.001753;
17465520,00;-0.002387;
17466008,00;-0.002509;
17466496,00;-0.002393;
17466984,00;-0.001905;
17467472,00;-0.002497;
17467960,00;-0.002515;
17468448,00;-0.002588;
17468936,00;-0.003272;
17469424,00;-0.003357;
17469912,00;-0.003083;
17470400,00;-0.003260;
17470888,00;-0.003382;
17471376,00;-0.003235;
17471864,00;-0.003784;
17472352,00;-0.003717;
17472840,00;-0.003992;
17473328,00;-0.003711;
17473816,00;-0.003760;
17474304,00;-0.003729;
17474792,00;-0.003729;
17475280,00;-0.003626;
17475768,00;-0.004175;
17476256,00;-0.004578;
17476744,00;-0.004089;
17477232,00;-0.004394;
17477720,00;-0.004767;
17478208,00;-0.004346;
17478696,00;-0.004047;
17479184,00;-0.004590;
17479672,00;-0.004480;
17480160,00;-0.003876;
17480648,00;-0.003882;
17481136,00;-0.003912;
17481624,00;-0.004370;
17482112,00;-0.004120;
17482600,00;-0.003998;
17483088,00;-0.004175;
17483576,00;-0.004297;
17484064,00;-0.004504;
17484552,00;-0.004425;
17485040,00;-0.004553;
17485528,00;-0.004626;
17486016,00;-0.004401;
17486504,00;-0.005078;
17486992,00;-0.004571;
17487480,00;-0.004401;
17487968,00;-0.004157;
17488456,00;-0.004767;
17488944,00;-0.004693;
17489432,00;-0.005011;
17489920,00;-0.005053;
17490408,00;-0.005188;
17490896,00;-0.004614;
17491384,00;-0.004895;
17491872,00;-0.005334;
17492360,00;-0.004992;
17492848,00;-0.004974;
17493336,00;-0.005023;
17493824,00;-0.005255;
17494312,00;-0.004925;
17494800,00;-0.004950;
17495288,00;-0.005426;
17495776,00;-0.005340;
17496264,00;-0.005334;
17496752,00;-0.005084;
17497240,00;-0.005291;
17497728,00;-0.004968;
17498216,00;-0.005114;
17498704,00;-0.005078;
17499192,00;-0.005200;
17499680,00;-0.005127;
17500168,00;-0.005060;
17500656,00;-0.005413;
17501144,00;-0.005456;
17501632,00;-0.004992;
17502120,00;-0.004992;
17502608,00;-0.004480;
17503096,00;-0.004132;
17503584,00;-0.004382;
